customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServiceCount,CustomerLifetimeValue,AvgMonthlySpend,TenureGroup,SupportRisk,HighValueCustomer,CustomerSegment,ChurnProbability,ChurnProbabilityPct,RiskLevel,RetentionRecommendation
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,0,1,1442.65,20.907971014492755,49-72 Months,0,0,2,0.008154455,0.82,Low,Maintain loyalty and engagement
7586-ZATGZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,0,3,3369.05,84.22625000000001,25-48 Months,1,0,3,0.55495894,55.5,High,Offer technical support and security services
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,0,5,4671.65,69.72611940298506,49-72 Months,0,0,1,0.020653762,2.07,Low,Maintain loyalty and engagement
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,1,4,3474.05,99.25857142857143,25-48 Months,1,1,3,0.58255225,58.26,High,Offer technical support and security services
5828-AVIPD,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,1,5,1875.55,98.71315789473684,13-24 Months,0,1,3,0.4278978,42.79,Medium,Monitor customer and send personalized engagement offer
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,0,1,272.35,20.950000000000003,13-24 Months,0,0,0,0.010509987,1.05,Low,Maintain loyalty and engagement
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,0,4,3645.05,88.90365853658537,25-48 Months,1,0,1,0.25738305,25.74,Low,Maintain loyalty and engagement
7075-BNDVQ,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,0,2,135.75,33.9375,0-6 Months,0,0,0,0.21778913,21.78,Low,Maintain loyalty and engagement
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,0,3,1319.85,54.99375,13-24 Months,0,0,3,0.13745205,13.75,Low,Maintain loyalty and engagement
7284-BUYEC,Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,3,229.4,45.88,0-6 Months,1,0,0,0.48800257,48.8,Medium,Monitor customer and send personalized engagement offer
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,0,4,370.25,74.05,0-6 Months,1,0,3,0.4719223,47.19,Medium,Monitor customer and send personalized engagement offer
1086-LXKFY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,1,1,69.1,69.1,0-6 Months,1,0,0,0.8448159,84.48,Critical,Offer contract upgrade with personalized retention incentive
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,7,5714.2,79.36388888888888,49-72 Months,0,0,1,0.0044488483,0.44,Low,Maintain loyalty and engagement
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,2,1233.25,51.385416666666664,13-24 Months,1,0,0,0.13623953,13.62,Low,Maintain loyalty and engagement
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,7,3571.6,85.03809523809524,25-48 Months,0,0,1,0.025567923,2.56,Low,Maintain loyalty and engagement
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,1,83.3,20.825,0-6 Months,0,0,0,0.08243172,8.24,Low,Maintain loyalty and engagement
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,8,8035.95,118.17573529411764,49-72 Months,0,1,1,0.36866313,36.87,Medium,Monitor customer and send personalized engagement offer
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,1,579.4,17.55757575757576,25-48 Months,0,0,0,0.008921096,0.89,Low,Maintain loyalty and engagement
2636-ALXXZ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,1,69.6,69.6,0-6 Months,1,0,0,0.90925276,90.93,Critical,Offer contract upgrade with personalized retention incentive
7774-OJSXI,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,1,6,3066.45,98.91774193548386,25-48 Months,1,1,1,0.3951696,39.52,Medium,Monitor customer and send personalized engagement offer
7786-WBJYI,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,1,3,305.55,76.3875,0-6 Months,1,0,3,0.5523033,55.23,High,Offer technical support and security services
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,7,7634.25,110.6413043478261,49-72 Months,0,1,1,0.32471138,32.47,Low,Maintain loyalty and engagement
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,4,3653.0,96.13157894736842,25-48 Months,1,1,3,0.49927175,49.93,Medium,Monitor customer and send personalized engagement offer
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,0,3,241.3,80.43333333333334,0-6 Months,0,0,3,0.5075074,50.75,High,Promote annual contract with loyalty benefit
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,6,3870.3,80.63125000000001,25-48 Months,0,0,1,0.018542038,1.85,Low,Maintain loyalty and engagement
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,2,387.9,25.86,13-24 Months,0,0,0,0.021534208,2.15,Low,Maintain loyalty and engagement
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,1,527.5,21.1,25-48 Months,0,0,0,0.018849084,1.88,Low,Maintain loyalty and engagement
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,1,2,78.45,78.45,0-6 Months,1,0,3,0.8893978,88.94,Critical,Offer contract upgrade with personalized retention incentive
6137-MFAJN,Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,3,2104.55,43.84479166666667,25-48 Months,0,0,2,0.13307063,13.31,Low,Maintain loyalty and engagement
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,1,20.3,20.3,0-6 Months,0,0,0,0.20142545,20.14,Low,Maintain loyalty and engagement
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,1,19.2,19.2,0-6 Months,0,0,0,0.12139838,12.14,Low,Maintain loyalty and engagement
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,3,3019.1,81.59729729729729,25-48 Months,1,0,3,0.13238254,13.24,Low,Maintain loyalty and engagement
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,7,7051.95,106.84772727272727,49-72 Months,0,1,1,0.25411174,25.41,Low,Maintain loyalty and engagement
9139-TWBAS,Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,4,1190.5,45.78846153846154,25-48 Months,0,0,3,0.07989767,7.99,Low,Maintain loyalty and engagement
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,5,4448.8,70.61587301587302,49-72 Months,0,0,1,0.028246362,2.82,Low,Maintain loyalty and engagement
5016-ETTFF,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,1,255.25,25.525,7-12 Months,1,0,0,0.39795864,39.8,Medium,Monitor customer and send personalized engagement offer
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,1,4,146.9,73.45,0-6 Months,0,0,3,0.4648415,46.48,Medium,Monitor customer and send personalized engagement offer
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,3,1011.05,56.169444444444444,13-24 Months,0,0,3,0.16832392,16.83,Low,Maintain loyalty and engagement
3913-RDSJZ,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,2,1714.95,26.79609375,49-72 Months,0,0,2,0.0063811154,0.64,Low,Maintain loyalty and engagement
8058-JMEQO,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,3,762.5,84.72222222222223,7-12 Months,1,0,3,0.8255782,82.56,Critical,Offer contract upgrade with personalized retention incentive
4203-QGNZA,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,1,535.35,19.119642857142857,25-48 Months,0,0,0,0.045548666,4.55,Low,Maintain loyalty and engagement
5043-TRZWM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,2,75.55,75.55,0-6 Months,1,0,3,0.77113366,77.11,Critical,Offer contract upgrade with personalized retention incentive
0697-ZMSWS,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,3,338.9,84.725,0-6 Months,1,0,3,0.84062386,84.06,Critical,Offer contract upgrade with personalized retention incentive
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,1,5,2497.35,65.71973684210526,25-48 Months,0,0,3,0.10573954,10.57,Low,Maintain loyalty and engagement
9494-BDNNC,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,5,6273.4,95.05151515151515,49-72 Months,1,1,1,0.17341761,17.34,Low,Maintain loyalty and engagement
1640-PLFMP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,1,70.25,70.25,0-6 Months,1,0,0,0.78123504,78.12,Critical,Offer contract upgrade with personalized retention incentive
5366-OBVMR,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,2,908.75,50.486111111111114,13-24 Months,0,0,0,0.17494962,17.49,Low,Maintain loyalty and engagement
8276-MQBYC,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,1,5,4913.3,96.33921568627451,49-72 Months,1,1,1,0.66657054,66.66,High,Offer technical support and security services
7644-OMVMY,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,19.85,No,0,1,19.85,19.85,0-6 Months,0,0,0,0.042510044,4.25,Low,Maintain loyalty and engagement
7593-XFKDI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,1,1,46.3,46.3,0-6 Months,1,0,0,0.5289686,52.9,High,Offer technical support and security services
4573-JKNAE,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,1,212.3,17.691666666666666,7-12 Months,0,0,0,0.012103709,1.21,Low,Maintain loyalty and engagement
0337-CNPZE,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,6,4443.45,108.37682926829268,25-48 Months,1,1,1,0.64051795,64.05,High,Offer technical support and security services
9817-APLHW,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,0,2,316.2,26.349999999999998,7-12 Months,0,0,0,0.1311602,13.12,Low,Maintain loyalty and engagement
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,1,1079.05,19.619090909090907,49-72 Months,0,0,2,0.018446203,1.84,Low,Maintain loyalty and engagement
0840-DFEZH,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,2,564.65,80.66428571428571,7-12 Months,1,0,3,0.70260715,70.26,Critical,Offer contract upgrade with personalized retention incentive
1513-XNPPH,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,1,4,1095.65,91.30416666666667,7-12 Months,0,0,3,0.6353776,63.54,High,Promote annual contract with loyalty benefit
8690-ZVLCL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,0,8,6161.9,90.61617647058823,49-72 Months,0,0,1,0.01826887,1.83,Low,Maintain loyalty and engagement
6015-VVHHE,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,1,3,446.05,89.21000000000001,0-6 Months,1,0,3,0.84170896,84.17,Critical,Offer contract upgrade with personalized retention incentive
1125-SNVCK,Female,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,0,1,2106.05,42.98061224489796,49-72 Months,1,0,2,0.11840806,11.84,Low,Maintain loyalty and engagement
0384-LPITE,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,0,5,2511.55,62.78875000000001,25-48 Months,0,0,3,0.11810818,11.81,Low,Maintain loyalty and engagement
4616-EWBNJ,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No,0,1,318.6,19.9125,13-24 Months,0,0,0,0.031308785,3.13,Low,Maintain loyalty and engagement
6347-DCUIK,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes,1,2,811.8,81.17999999999999,7-12 Months,1,0,3,0.64605606,64.61,High,Offer technical support and security services
1335-HQMKX,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,0,6,7323.15,101.71041666666666,49-72 Months,1,1,1,0.096210405,9.62,Low,Maintain loyalty and engagement
2545-EBUPK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,3,186.05,93.025,0-6 Months,1,0,3,0.9010144,90.1,Critical,Offer contract upgrade with personalized retention incentive
6923-AQONU,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,No,0,1,454.0,19.73913043478261,13-24 Months,0,0,0,0.006777065,0.68,Low,Maintain loyalty and engagement
2172-EJXVF,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,0,6,7521.95,105.94295774647887,49-72 Months,1,1,1,0.13740014,13.74,Low,Maintain loyalty and engagement
0897-FEGMU,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes,1,5,1056.95,96.08636363636364,7-12 Months,1,1,3,0.92604005,92.6,Critical,Offer contract upgrade with personalized retention incentive
7663-RGWBC,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes,1,1,44.15,44.15,0-6 Months,1,0,0,0.48367462,48.37,Medium,Monitor customer and send personalized engagement offer
1120-BMWUB,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes,1,3,834.15,52.134375,13-24 Months,0,0,3,0.197609,19.76,Low,Maintain loyalty and engagement
9124-LHCJQ,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes,1,3,85.45,85.45,0-6 Months,1,0,3,0.9121186,91.21,Critical,Offer contract upgrade with personalized retention incentive
4536-PLEQY,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,0,3,999.8,83.31666666666666,7-12 Months,1,0,3,0.54051185,54.05,High,Offer technical support and security services
7029-IJEJK,Female,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,0,3,2369.7,43.88333333333333,49-72 Months,0,0,2,0.053144176,5.31,Low,Maintain loyalty and engagement
8871-JLMHM,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,0,5,6297.65,92.6125,49-72 Months,0,1,1,0.023281133,2.33,Low,Maintain loyalty and engagement
2235-ZGKPT,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,1,2,239.55,59.8875,0-6 Months,1,0,0,0.43828288,43.83,Medium,Monitor customer and send personalized engagement offer
3891-PUQOD,Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,1,3,59.2,59.2,0-6 Months,1,0,3,0.70264304,70.26,Critical,Offer contract upgrade with personalized retention incentive
5447-VYTKW,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,0,3,1461.45,54.12777777777778,25-48 Months,0,0,3,0.05887685,5.89,Low,Maintain loyalty and engagement
3623-FQBOX,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,0,1,416.4,19.82857142857143,13-24 Months,0,0,0,0.07727657,7.73,Low,Maintain loyalty and engagement
0689-NKYLF,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,1,3,1060.6,81.58461538461538,13-24 Months,1,0,3,0.5906199,59.06,High,Offer technical support and security services
8659-HDIYE,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,0,6,4869.35,76.08359375,49-72 Months,0,0,1,0.10502132,10.5,Low,Maintain loyalty and engagement
3658-KIBGF,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,Yes,1,3,54.9,54.9,0-6 Months,0,0,0,0.5600331,56.0,High,Promote annual contract with loyalty benefit
3474-BAFSJ,Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,0,5,3265.95,57.29736842105263,49-72 Months,0,0,1,0.027403768,2.74,Low,Maintain loyalty and engagement
5519-YLDGW,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes,1,6,2254.2,107.34285714285713,13-24 Months,0,1,3,0.7902885,79.03,Critical,Offer contract upgrade with personalized retention incentive
3865-ZFZIB,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,No,0,1,358.15,18.849999999999998,13-24 Months,0,0,0,0.011980538,1.2,Low,Maintain loyalty and engagement
1855-AGAWH,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,0,4,2939.8,94.83225806451614,25-48 Months,1,1,3,0.36104837,36.1,Medium,Monitor customer and send personalized engagement offer
